,REF_AREA,Reference area,CHEM_COMP,Pollutant,Measure,Unit of measure,TIME_PERIOD,OBS_VALUE,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2
3143,AUT,Austria,NH3,Ammonia,Total man-made emissions,Tonnes,2018,70.41542,A,Normal value,,
3144,AUT,Austria,NH3,Ammonia,Total man-made emissions,Tonnes,2019,69.13198,A,Normal value,,
3145,AUT,Austria,NH3,Ammonia,Total man-made emissions,Tonnes,2020,68.72969,A,Normal value,,
3146,AUT,Austria,NH3,Ammonia,Total man-made emissions,Tonnes,2021,69.14479,A,Normal value,,
3147,AUT,Austria,NH3,Ammonia,Total man-made emissions,Tonnes,2022,67.9883,A,Normal value,,
3148,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,1990,17.76283,A,Normal value,,
3149,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,1991,17.36863,A,Normal value,,
3150,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,1992,16.82917,A,Normal value,,
3151,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,1993,16.20751,A,Normal value,,
3152,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,1994,15.75009,A,Normal value,,
3153,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,1995,15.4673,A,Normal value,,
3154,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,1996,15.15947,A,Normal value,,
3155,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,1997,14.20528,A,Normal value,,
3156,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,1998,13.43675,A,Normal value,,
3157,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,1999,14.57271,A,Normal value,,
3158,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2000,14.00624,A,Normal value,,
3159,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2001,14.03443,A,Normal value,,
3160,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2002,14.7041,A,Normal value,,
3161,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2003,12.66651,A,Normal value,,
3162,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2004,16.13179,A,Normal value,,
3163,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2005,12.66016,A,Normal value,,
3164,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2006,13.29231,A,Normal value,,
3165,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2007,12.94048,A,Normal value,,
3166,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2008,18.54197,A,Normal value,,
3167,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2009,15.98812,A,Normal value,,
3168,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2010,17.36517,A,Normal value,,
3169,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2011,19.09176,A,Normal value,,
3170,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2012,16.16112,A,Normal value,,
3171,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2013,14.66283,A,Normal value,,
3172,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2014,13.04591,A,Normal value,,
3173,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2015,12.57992,A,Normal value,,
3174,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2016,10.56796,A,Normal value,,
3175,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2017,12.58664,A,Normal value,,
3176,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2018,16.85456,A,Normal value,,
3177,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2019,11.07332,A,Normal value,,
3178,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2020,12.37237,A,Normal value,,
3179,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2021,15.44108,A,Normal value,,
3180,ALB,Albania,CO,Carbon monoxide,Total man-made emissions,Tonnes,2022,11.38571,A,Normal value,,
3181,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,1990,75.30805,A,Normal value,,
3182,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,1991,69.62807,A,Normal value,,
3183,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,1992,68.56911,A,Normal value,,
3184,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,1993,73.26361,A,Normal value,,
3185,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,1994,76.16263,A,Normal value,,
3186,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,1995,75.15154,A,Normal value,,
3187,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,1996,77.26063,A,Normal value,,
3188,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,1997,77.68086,A,Normal value,,
3189,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,1998,68.39569,A,Normal value,,
3190,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,1999,60.92743,A,Normal value,,
3191,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2000,58.60114,A,Normal value,,
3192,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2001,59.35362,A,Normal value,,
3193,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2002,58.55088,A,Normal value,,
3194,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2003,55.29602,A,Normal value,,
3195,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2004,53.86636,A,Normal value,,
3196,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2005,54.97546,A,Normal value,,
3197,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2006,55.12931,A,Normal value,,
3198,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2007,53.80067,A,Normal value,,
3199,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2008,58.0163,A,Normal value,,
3200,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2009,48.39114,A,Normal value,,
3201,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2010,47.6429,A,Normal value,,
3202,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2011,46.83592,A,Normal value,,
3203,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2012,45.40568,A,Normal value,,
3204,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2013,42.68605,A,Normal value,,
3205,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2014,38.65975,A,Normal value,,
3206,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2015,35.01746,A,Normal value,,
3207,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2016,34.4465,A,Normal value,,
3208,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2017,33.99847,A,Normal value,,
3209,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2018,32.49677,A,Normal value,,
3210,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2019,29.30112,A,Normal value,,
3211,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2020,25.43545,A,Normal value,,
3212,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2021,25.77365,A,Normal value,,
3213,SVN,Slovenia,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2022,25.54371,A,Normal value,,
3214,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,1990,76.70516,A,Normal value,,
3215,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,1991,64.09939,A,Normal value,,
3216,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,1992,51.49359,A,Normal value,,
3217,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,1993,38.88782,A,Normal value,,
3218,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,1994,26.28204,A,Normal value,,
3219,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,1995,13.67626,A,Normal value,,
3220,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,1996,12.27579,A,Normal value,,
3221,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,1997,10.87533,A,Normal value,,
3222,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,1998,9.474862,A,Normal value,,
3223,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,1999,8.074396,A,Normal value,,
3224,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2000,9.41089,A,Normal value,,
3225,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2001,11.07153,A,Normal value,,
3226,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2002,12.04071,A,Normal value,,
3227,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2003,12.61096,A,Normal value,,
3228,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2004,13.74282,A,Normal value,,
3229,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2005,14.5309,A,Normal value,,
3230,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2006,16.66597,A,Normal value,,
3231,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2007,20.13675,A,Normal value,,
3232,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2008,21.42475,A,Normal value,,
3233,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2009,22.84568,A,Normal value,,
3234,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2010,24.3041,A,Normal value,,
3235,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2011,21.13579,A,Normal value,,
3236,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2012,22.68701,A,Normal value,,
3237,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2013,24.50729,A,Normal value,,
3238,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2014,26.31656,A,Normal value,,
3239,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2015,28.26442,A,Normal value,,
3240,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2016,27.3222,A,Normal value,,
3241,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2017,26.13573,A,Normal value,,
3242,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2018,24.57806,A,Normal value,,
3243,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2019,23.07717,A,Normal value,,
3244,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2020,20.63052,A,Normal value,,
3245,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2021,22.31409,A,Normal value,,
3246,TJK,Tajikistan,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2022,17.45651,A,Normal value,,
3247,CHL,Chile,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2005,121.238,A,Normal value,,
3248,CHL,Chile,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2006,140.828,A,Normal value,,
3249,CHL,Chile,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2007,164.001,A,Normal value,,
3250,CHL,Chile,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2008,203.555,A,Normal value,,
3251,CHL,Chile,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2009,220.337,A,Normal value,,
3252,CHL,Chile,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2010,228.328,A,Normal value,,
3253,CHL,Chile,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2011,241.744,A,Normal value,,
3254,CHL,Chile,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2012,256.505,A,Normal value,,
3255,CHL,Chile,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2013,218.321,A,Normal value,,
3256,CHL,Chile,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2014,232.807,A,Normal value,,
3257,CHL,Chile,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2015,225.015,A,Normal value,,
3258,CHL,Chile,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2016,221.785,A,Normal value,,
3259,CHL,Chile,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2017,235.913,A,Normal value,,
3260,CHL,Chile,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2018,200.891,A,Normal value,,
3261,CHL,Chile,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2019,225.225,A,Normal value,,
3262,CHL,Chile,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2020,304.923,A,Normal value,,
3263,CHL,Chile,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2021,259.168,A,Normal value,,
3264,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,1990,1.877536,A,Normal value,,
3265,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,1991,2.084445,A,Normal value,,
3266,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,1992,2.317125,A,Normal value,,
3267,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,1993,2.111555,A,Normal value,,
3268,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,1994,2.010674,A,Normal value,,
3269,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,1995,1.825328,A,Normal value,,
3270,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,1996,1.67101,A,Normal value,,
3271,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,1997,1.58542,A,Normal value,,
3272,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,1998,1.385638,A,Normal value,,
3273,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,1999,1.34024,A,Normal value,,
3274,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2000,1.252652,A,Normal value,,
3275,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2001,1.192943,A,Normal value,,
3276,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2002,1.088196,A,Normal value,,
3277,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2003,1.069295,A,Normal value,,
3278,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2004,1.008361,A,Normal value,,
3279,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2005,0.9691172,A,Normal value,,
3280,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2006,0.8537282,A,Normal value,,
3281,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2007,0.8181307,A,Normal value,,
3282,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2008,0.7246349,A,Normal value,,
3283,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2009,0.5961669,A,Normal value,,
3284,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2010,0.5108748,A,Normal value,,
3285,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2011,0.5500079,A,Normal value,,
3286,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2012,0.5745481,A,Normal value,,
3287,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2013,0.5472552,A,Normal value,,
3288,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2014,0.5515939,A,Normal value,,
3289,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2015,0.5313808,A,Normal value,,
3290,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2016,0.5027109,A,Normal value,,
3291,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2017,0.5251797,A,Normal value,,
3292,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2018,0.5375074,A,Normal value,,
3293,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2019,0.528595,A,Normal value,,
3294,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2020,0.4257338,A,Normal value,,
3295,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2021,0.434014,A,Normal value,,
3296,MCO,Monaco,CO,Carbon monoxide,Total man-made emissions,Tonnes,2022,0.4541567,A,Normal value,,
3297,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,1990,573.1074,A,Normal value,,
3298,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,1991,561.0917,A,Normal value,,
3299,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,1992,513.2084,A,Normal value,,
3300,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,1993,491.3629,A,Normal value,,
3301,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,1994,451.9836,A,Normal value,,
3302,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,1995,431.537,A,Normal value,,
3303,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,1996,428.549,A,Normal value,,
3304,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,1997,390.1295,A,Normal value,,
3305,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,1998,401.4718,A,Normal value,,
3306,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,1999,351.6921,A,Normal value,,
3307,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2000,340.4633,A,Normal value,,
3308,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2001,329.7119,A,Normal value,,
3309,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2002,316.9173,A,Normal value,,
3310,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2003,302.0039,A,Normal value,,
3311,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2004,296.3427,A,Normal value,,
3312,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2005,298.3432,A,Normal value,,
3313,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2006,278.8688,A,Normal value,,
3314,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2007,262.189,A,Normal value,,
3315,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2008,258.9821,A,Normal value,,
3316,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2009,243.3622,A,Normal value,,
3317,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2010,225.2983,A,Normal value,,
3318,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2011,206.3253,A,Normal value,,
3319,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2012,198.8914,A,Normal value,,
3320,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2013,197.2427,A,Normal value,,
3321,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2014,182.8229,A,Normal value,,
3322,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2015,182.7501,A,Normal value,,
3323,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2016,178.0783,A,Normal value,,
3324,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2017,150.3994,A,Normal value,,
3325,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2018,144.6391,A,Normal value,,
3326,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2019,124.2507,A,Normal value,,
3327,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2020,120.091,A,Normal value,,
3328,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2021,120.6194,A,Normal value,,
3329,IRL,Ireland,CO,Carbon monoxide,Total man-made emissions,Tonnes,2022,103.954,A,Normal value,,
3330,IRL,Ireland,NH3,Ammonia,Total man-made emissions,Tonnes,1990,115.908,A,Normal value,,
3331,IRL,Ireland,NH3,Ammonia,Total man-made emissions,Tonnes,1991,117.8735,A,Normal value,,
3332,IRL,Ireland,NH3,Ammonia,Total man-made emissions,Tonnes,1992,120.8459,A,Normal value,,
3333,IRL,Ireland,NH3,Ammonia,Total man-made emissions,Tonnes,1993,120.185,A,Normal value,,
3334,IRL,Ireland,NH3,Ammonia,Total man-made emissions,Tonnes,1994,121.5813,A,Normal value,,
3335,IRL,Ireland,NH3,Ammonia,Total man-made emissions,Tonnes,1995,122.4298,A,Normal value,,
3336,IRL,Ireland,NH3,Ammonia,Total man-made emissions,Tonnes,1996,126.5825,A,Normal value,,
3337,IRL,Ireland,NH3,Ammonia,Total man-made emissions,Tonnes,1997,129.2004,A,Normal value,,
3338,IRL,Ireland,NH3,Ammonia,Total man-made emissions,Tonnes,1998,134.2836,A,Normal value,,
3339,IRL,Ireland,NH3,Ammonia,Total man-made emissions,Tonnes,1999,132.3391,A,Normal value,,
3340,IRL,Ireland,NH3,Ammonia,Total man-made emissions,Tonnes,2000,126.3614,A,Normal value,,
3341,IRL,Ireland,NH3,Ammonia,Total man-made emissions,Tonnes,2001,125.8871,A,Normal value,,
3342,IRL,Ireland,NH3,Ammonia,Total man-made emissions,Tonnes,2002,126.2725,A,Normal value,,
3343,IRL,Ireland,NH3,Ammonia,Total man-made emissions,Tonnes,2003,126.5726,A,Normal value,,
3344,IRL,Ireland,NH3,Ammonia,Total man-made emissions,Tonnes,2004,123.3662,A,Normal value,,
3345,IRL,Ireland,NH3,Ammonia,Total man-made emissions,Tonnes,2005,125.0212,A,Normal value,,
3346,IRL,Ireland,NH3,Ammonia,Total man-made emissions,Tonnes,2006,126.34,A,Normal value,,
3347,IRL,Ireland,NH3,Ammonia,Total man-made emissions,Tonnes,2007,119.4242,A,Normal value,,
3348,IRL,Ireland,NH3,Ammonia,Total man-made emissions,Tonnes,2008,121.5893,A,Normal value,,
