NOC,Team,Year,Sex,Medal,Count
RSA,South Africa,1996,F,Gold,2
RSA,South Africa,2000,F,Bronze,1
RSA,South Africa,2000,F,Silver,1
RSA,South Africa,2004,F,Silver,1
RSA,South Africa,2012,F,Bronze,1
RSA,South Africa,2012,F,Silver,1
RSA,South Africa,2016,F,Gold,1
RSA,South Africa,2016,F,Silver,1
RSA,South Africa,1908,M,Gold,1
RSA,South Africa,1912,M,Gold,1
RSA,South Africa,1920,M,Bronze,1
RSA,South Africa,1920,M,Gold,1
RSA,South Africa,1920,M,Silver,2
RSA,South Africa,1924,M,Silver,1
RSA,South Africa,1928,M,Gold,1
RSA,South Africa,1956,M,Bronze,2
RSA,South Africa,1960,M,Bronze,2
RSA,South Africa,1960,M,Silver,1
RSA,South Africa,1992,M,Silver,2
RSA,South Africa,1996,M,Gold,1
RSA,South Africa,1996,M,Silver,1
RSA,South Africa,2000,M,Bronze,2
RSA,South Africa,2000,M,Silver,1
RSA,South Africa,2004,M,Bronze,3
RSA,South Africa,2004,M,Gold,4
RSA,South Africa,2004,M,Silver,2
RSA,South Africa,2008,M,Silver,1
RSA,South Africa,2012,M,Gold,6
RSA,South Africa,2012,M,Silver,1
RSA,South Africa,2016,M,Bronze,14
RSA,South Africa,2016,M,Gold,1
RSA,South Africa,2016,M,Silver,5
KOR,South Korea,1976,F,Bronze,12
KOR,South Korea,1984,F,Bronze,1
KOR,South Korea,1984,F,Gold,1
KOR,South Korea,1984,F,Silver,24
KOR,South Korea,1988,F,Bronze,1
KOR,South Korea,1988,F,Gold,18
KOR,South Korea,1988,F,Silver,17
KOR,South Korea,1992,F,Bronze,1
KOR,South Korea,1992,F,Gold,4
KOR,South Korea,1992,F,Silver,1
KOR,South Korea,1994,F,Bronze,1
KOR,South Korea,1994,F,Gold,4
KOR,South Korea,1996,F,Bronze,1
KOR,South Korea,1996,F,Gold,1
KOR,South Korea,1996,F,Silver,12
KOR,South Korea,1998,F,Bronze,1
KOR,South Korea,1998,F,Gold,4
KOR,South Korea,2000,F,Bronze,4
KOR,South Korea,2000,F,Gold,6
KOR,South Korea,2000,F,Silver,2
KOR,South Korea,2002,F,Gold,5
KOR,South Korea,2002,F,Silver,2
KOR,South Korea,2004,F,Bronze,3
KOR,South Korea,2004,F,Gold,5
KOR,South Korea,2004,F,Silver,18
KOR,South Korea,2006,F,Gold,7
KOR,South Korea,2006,F,Silver,1
KOR,South Korea,2008,F,Bronze,19
KOR,South Korea,2008,F,Gold,6
KOR,South Korea,2008,F,Silver,3
KOR,South Korea,2010,F,Bronze,2
KOR,South Korea,2010,F,Gold,2
KOR,South Korea,2010,F,Silver,1
KOR,South Korea,2012,F,Bronze,4
KOR,South Korea,2012,F,Gold,7
KOR,South Korea,2012,F,Silver,4
KOR,South Korea,2014,F,Bronze,2
KOR,South Korea,2014,F,Gold,7
KOR,South Korea,2014,F,Silver,2
KOR,South Korea,2016,F,Bronze,2
KOR,South Korea,2016,F,Gold,7
KOR,South Korea,2016,F,Silver,1
KOR,South Korea,1956,M,Silver,1
KOR,South Korea,1964,M,Bronze,1
KOR,South Korea,1964,M,Silver,2
KOR,South Korea,1968,M,Bronze,1
KOR,South Korea,1968,M,Silver,1
KOR,South Korea,1972,M,Silver,1
KOR,South Korea,1976,M,Bronze,3
KOR,South Korea,1976,M,Gold,1
KOR,South Korea,1976,M,Silver,1
KOR,South Korea,1984,M,Bronze,6
KOR,South Korea,1984,M,Gold,5
KOR,South Korea,1984,M,Silver,4
KOR,South Korea,1988,M,Bronze,9
KOR,South Korea,1988,M,Gold,10
KOR,South Korea,1988,M,Silver,20
KOR,South Korea,1992,M,Bronze,5
KOR,South Korea,1992,M,Gold,8
KOR,South Korea,1992,M,Silver,1
KOR,South Korea,1994,M,Gold,1
KOR,South Korea,1996,M,Bronze,2
KOR,South Korea,1996,M,Gold,1
KOR,South Korea,1996,M,Silver,9
KOR,South Korea,1998,M,Gold,1
KOR,South Korea,1998,M,Silver,3
KOR,South Korea,2000,M,Bronze,26
KOR,South Korea,2000,M,Gold,6
KOR,South Korea,2000,M,Silver,22
KOR,South Korea,2004,M,Bronze,5
KOR,South Korea,2004,M,Gold,7
KOR,South Korea,2004,M,Silver,8
KOR,South Korea,2006,M,Bronze,2
KOR,South Korea,2006,M,Gold,7
KOR,South Korea,2006,M,Silver,2
KOR,South Korea,2008,M,Bronze,5
KOR,South Korea,2008,M,Gold,32
KOR,South Korea,2008,M,Silver,6
KOR,South Korea,2010,M,Gold,4
KOR,South Korea,2010,M,Silver,9
KOR,South Korea,2012,M,Bronze,24
KOR,South Korea,2012,M,Gold,11
KOR,South Korea,2012,M,Silver,9
KOR,South Korea,2014,M,Silver,3
KOR,South Korea,2016,M,Bronze,6
KOR,South Korea,2016,M,Gold,6
KOR,South Korea,2016,M,Silver,2
KOR,South Korea-1,1992,F,Bronze,2
KOR,South Korea-1,1996,F,Bronze,1
KOR,South Korea-1,2000,F,Bronze,2
KOR,South Korea-1,2004,F,Bronze,2
KOR,South Korea-1,2004,F,Silver,2
KOR,South Korea-1,2008,F,Gold,1
KOR,South Korea-1,2008,F,Silver,2
KOR,South Korea-1,2016,F,Bronze,2
KOR,South Korea-1,1992,M,Bronze,1
KOR,South Korea-1,1992,M,Gold,1
KOR,South Korea-1,1996,M,Gold,1
KOR,South Korea-1,2000,M,Silver,2
KOR,South Korea-1,2008,M,Bronze,2
KOR,South Korea-1,2008,M,Gold,1
KOR,South Korea-1,2012,M,Bronze,2
KOR,South Korea-2,1996,F,Silver,1
KOR,South Korea-2,1988,M,Bronze,2
KOR,South Korea-2,1992,M,Bronze,2
KOR,South Korea-2,1996,M,Bronze,2
KOR,South Korea-2,1996,M,Silver,1
KOR,South Korea-2,2000,M,Bronze,2
KOR,South Korea-2,2004,M,Gold,2
URS,Soviet Union,1952,F,Bronze,5
URS,Soviet Union,1952,F,Gold,2
URS,Soviet Union,1952,F,Silver,4
URS,Soviet Union,1956,F,Bronze,11
URS,Soviet Union,1956,F,Gold,11
URS,Soviet Union,1956,F,Silver,6
URS,Soviet Union,1960,F,Bronze,8
URS,Soviet Union,1960,F,Gold,28
URS,Soviet Union,1960,F,Silver,11
URS,Soviet Union,1964,F,Bronze,17
URS,Soviet Union,1964,F,Gold,21
URS,Soviet Union,1964,F,Silver,24
URS,Soviet Union,1968,F,Bronze,20
URS,Soviet Union,1968,F,Gold,27
URS,Soviet Union,1968,F,Silver,8
URS,Soviet Union,1972,F,Bronze,6
URS,Soviet Union,1972,F,Gold,38
URS,Soviet Union,1972,F,Silver,8
URS,Soviet Union,1976,F,Bronze,27
URS,Soviet Union,1976,F,Gold,51
URS,Soviet Union,1976,F,Silver,36
URS,Soviet Union,1980,F,Bronze,41
URS,Soviet Union,1980,F,Gold,65
URS,Soviet Union,1980,F,Silver,40
URS,Soviet Union,1984,F,Bronze,4
URS,Soviet Union,1984,F,Silver,2
URS,Soviet Union,1988,F,Bronze,47
URS,Soviet Union,1988,F,Gold,39
URS,Soviet Union,1988,F,Silver,13
URS,Soviet Union,1952,M,Bronze,3
URS,Soviet Union,1952,M,Gold,3
URS,Soviet Union,1952,M,Silver,8
URS,Soviet Union,1956,M,Bronze,23
URS,Soviet Union,1956,M,Gold,34
URS,Soviet Union,1956,M,Silver,18
URS,Soviet Union,1960,M,Bronze,52
URS,Soviet Union,1960,M,Gold,37
URS,Soviet Union,1960,M,Silver,57
URS,Soviet Union,1964,M,Bronze,41
URS,Soviet Union,1964,M,Gold,64
URS,Soviet Union,1964,M,Silver,45
URS,Soviet Union,1968,M,Bronze,49
URS,Soviet Union,1968,M,Gold,60
URS,Soviet Union,1968,M,Silver,59
URS,Soviet Union,1972,M,Bronze,51
URS,Soviet Union,1972,M,Gold,103
URS,Soviet Union,1972,M,Silver,43
URS,Soviet Union,1976,M,Bronze,58
URS,Soviet Union,1976,M,Gold,92
URS,Soviet Union,1976,M,Silver,60
URS,Soviet Union,1980,M,Bronze,88
URS,Soviet Union,1980,M,Gold,130
URS,Soviet Union,1980,M,Silver,114
URS,Soviet Union,1984,M,Bronze,2
URS,Soviet Union,1984,M,Gold,27
URS,Soviet Union,1984,M,Silver,9
URS,Soviet Union,1988,M,Bronze,60
URS,Soviet Union,1988,M,Gold,129
URS,Soviet Union,1988,M,Silver,64
URS,Soviet Union-1,1964,F,Gold,1
URS,Soviet Union-1,1968,F,Gold,1
URS,Soviet Union-1,1972,F,Gold,1
URS,Soviet Union-1,1976,F,Gold,1
URS,Soviet Union-1,1980,F,Gold,2
URS,Soviet Union-1,1984,F,Gold,1
URS,Soviet Union-1,1984,F,Silver,1
URS,Soviet Union-1,1988,F,Gold,1
URS,Soviet Union-1,1964,M,Gold,1
URS,Soviet Union-1,1968,M,Gold,1
URS,Soviet Union-1,1972,M,Gold,1
URS,Soviet Union-1,1976,M,Gold,1
URS,Soviet Union-1,1980,M,Gold,2
URS,Soviet Union-1,1984,M,Gold,1
URS,Soviet Union-1,1984,M,Silver,3
URS,Soviet Union-1,1988,M,Gold,4
URS,Soviet Union-2,1968,F,Silver,1
URS,Soviet Union-2,1972,F,Silver,1
URS,Soviet Union-2,1984,F,Bronze,2
URS,Soviet Union-2,1988,F,Silver,2
URS,Soviet Union-2,1968,M,Silver,1
URS,Soviet Union-2,1972,M,Silver,1
URS,Soviet Union-2,1984,M,Bronze,4
URS,Soviet Union-2,1988,M,Bronze,4
URS,Soviet Union-2,1988,M,Silver,2
ESP,Spain,1992,F,Bronze,2
ESP,Spain,1992,F,Gold,12
ESP,Spain,1992,F,Silver,3
ESP,Spain,1996,F,Bronze,4
ESP,Spain,1996,F,Gold,8
ESP,Spain,1996,F,Silver,1
ESP,Spain,2000,F,Bronze,3
ESP,Spain,2000,F,Gold,1
ESP,Spain,2004,F,Bronze,2
ESP,Spain,2004,F,Silver,4
ESP,Spain,2008,F,Bronze,1
ESP,Spain,2008,F,Silver,10
ESP,Spain,2012,F,Bronze,24
ESP,Spain,2012,F,Gold,4
ESP,Spain,2012,F,Silver,17
ESP,Spain,2016,F,Bronze,2
ESP,Spain,2016,F,Gold,4
ESP,Spain,2016,F,Silver,18
ESP,Spain,1920,M,Silver,2
ESP,Spain,1952,M,Silver,1
ESP,Spain,1960,M,Bronze,14
ESP,Spain,1972,M,Bronze,1
ESP,Spain,1972,M,Gold,1
ESP,Spain,1976,M,Silver,6
ESP,Spain,1980,M,Bronze,3
ESP,Spain,1980,M,Gold,2
ESP,Spain,1980,M,Silver,19
ESP,Spain,1984,M,Bronze,3
ESP,Spain,1984,M,Gold,2
ESP,Spain,1984,M,Silver,14
ESP,Spain,1988,M,Bronze,2
ESP,Spain,1988,M,Gold,1
ESP,Spain,1988,M,Silver,2
ESP,Spain,1992,M,Bronze,1
ESP,Spain,1992,M,Gold,14
ESP,Spain,1992,M,Silver,12
ESP,Spain,1996,M,Bronze,17
ESP,Spain,1996,M,Gold,15
ESP,Spain,1996,M,Silver,20
ESP,Spain,2000,M,Bronze,17
ESP,Spain,2000,M,Gold,2
ESP,Spain,2000,M,Silver,19
ESP,Spain,2004,M,Bronze,7
ESP,Spain,2004,M,Gold,4
ESP,Spain,2004,M,Silver,11
ESP,Spain,2008,M,Bronze,15
ESP,Spain,2008,M,Gold,7
ESP,Spain,2008,M,Silver,35
ESP,Spain,2012,M,Gold,1
ESP,Spain,2012,M,Silver,16
ESP,Spain,2016,M,Bronze,15
ESP,Spain,2016,M,Gold,3
ESP,Spain,2016,M,Silver,1
ESP,Spain-1,2008,F,Silver,2
ESP,Spain-2,2004,F,Silver,2
ESP,Spain-2,2016,M,Gold,2
SRI,Sri Lanka,2000,F,Silver,1
GER,St. Louis Southwest Turnverein #2-3,1904,M,Bronze,1
SUD,Sudan,2008,M,Silver,1
NED,Sunrise,2008,F,Silver,1
SUR,Suriname,1988,M,Gold,1
SUR,Suriname,1992,M,Bronze,1
SWE,Sweden,1948,F,Bronze,1
SWE,Sweden,1960,F,Gold,1
SWE,Sweden,1960,F,Silver,1
SWE,Sweden,1964,F,Silver,3
SWE,Sweden,1968,F,Gold,2
SWE,Sweden,1968,F,Silver,3
SWE,Sweden,1972,F,Bronze,3
SWE,Sweden,1972,F,Gold,1
SWE,Sweden,1972,F,Silver,1
SWE,Sweden,1976,F,Silver,1
SWE,Sweden,1980,F,Silver,6
SWE,Sweden,1984,F,Bronze,3
SWE,Sweden,1984,F,Gold,3
SWE,Sweden,1984,F,Silver,4
SWE,Sweden,1988,F,Silver,2
SWE,Sweden,1992,F,Bronze,4
SWE,Sweden,1992,F,Gold,1
SWE,Sweden,1992,F,Silver,2
SWE,Sweden,1994,F,Gold,1
SWE,Sweden,1994,F,Silver,1
SWE,Sweden,1996,F,Bronze,4
SWE,Sweden,1996,F,Gold,3
SWE,Sweden,1998,F,Bronze,5
SWE,Sweden,1998,F,Silver,1
SWE,Sweden,2000,F,Bronze,7
SWE,Sweden,2000,F,Gold,1
SWE,Sweden,2000,F,Silver,2
SWE,Sweden,2002,F,Bronze,23
SWE,Sweden,2002,F,Silver,1
SWE,Sweden,2004,F,Bronze,2
SWE,Sweden,2004,F,Gold,1
SWE,Sweden,2004,F,Silver,1
SWE,Sweden,2006,F,Bronze,3
SWE,Sweden,2006,F,Gold,8
SWE,Sweden,2006,F,Silver,21
SWE,Sweden,2008,F,Silver,1
SWE,Sweden,2010,F,Bronze,1
SWE,Sweden,2010,F,Gold,5
SWE,Sweden,2010,F,Silver,3
SWE,Sweden,2012,F,Silver,2
SWE,Sweden,2014,F,Bronze,3
SWE,Sweden,2014,F,Gold,4
SWE,Sweden,2014,F,Silver,4
SWE,Sweden,2016,F,Bronze,3
SWE,Sweden,2016,F,Gold,2
SWE,Sweden,2016,F,Silver,20
SWE,Sweden,1906,M,Bronze,5
SWE,Sweden,1906,M,Gold,2
SWE,Sweden,1906,M,Silver,4
SWE,Sweden,1908,M,Bronze,3
SWE,Sweden,1908,M,Gold,4
SWE,Sweden,1912,M,Bronze,6
SWE,Sweden,1912,M,Gold,15
SWE,Sweden,1912,M,Silver,11
SWE,Sweden,1920,M,Bronze,18
SWE,Sweden,1920,M,Gold,1
SWE,Sweden,1920,M,Silver,3
SWE,Sweden,1924,M,Bronze,3
SWE,Sweden,1924,M,Silver,3
SWE,Sweden,1928,M,Bronze,2
SWE,Sweden,1928,M,Gold,1
SWE,Sweden,1928,M,Silver,2
SWE,Sweden,1932,M,Silver,1
SWE,Sweden,1936,M,Bronze,3
SWE,Sweden,1936,M,Gold,3
SWE,Sweden,1948,M,Bronze,8
SWE,Sweden,1948,M,Gold,9
SWE,Sweden,1948,M,Silver,2
SWE,Sweden,1952,M,Bronze,4
SWE,Sweden,1952,M,Gold,4
SWE,Sweden,1952,M,Silver,5
SWE,Sweden,1956,M,Bronze,4
SWE,Sweden,1956,M,Gold,3
SWE,Sweden,1956,M,Silver,4
SWE,Sweden,1960,M,Bronze,3
SWE,Sweden,1960,M,Gold,3
SWE,Sweden,1960,M,Silver,2
SWE,Sweden,1964,M,Bronze,7
SWE,Sweden,1964,M,Gold,9
SWE,Sweden,1964,M,Silver,18
SWE,Sweden,1968,M,Bronze,7
SWE,Sweden,1968,M,Gold,5
SWE,Sweden,1968,M,Silver,8
SWE,Sweden,1972,M,Bronze,7
SWE,Sweden,1972,M,Gold,4
SWE,Sweden,1972,M,Silver,10
SWE,Sweden,1976,M,Bronze,2
SWE,Sweden,1976,M,Gold,9
SWE,Sweden,1980,M,Bronze,29
SWE,Sweden,1980,M,Gold,6
SWE,Sweden,1980,M,Silver,2
SWE,Sweden,1984,M,Bronze,31
SWE,Sweden,1984,M,Gold,7
SWE,Sweden,1984,M,Silver,16
SWE,Sweden,1988,M,Bronze,33
SWE,Sweden,1988,M,Gold,7
SWE,Sweden,1988,M,Silver,3
SWE,Sweden,1992,M,Bronze,9
SWE,Sweden,1992,M,Gold,1
SWE,Sweden,1992,M,Silver,25
SWE,Sweden,1994,M,Gold,22
SWE,Sweden,1996,M,Bronze,1
SWE,Sweden,1996,M,Silver,22
SWE,Sweden,1998,M,Silver,1
SWE,Sweden,2000,M,Bronze,1
SWE,Sweden,2000,M,Gold,3
SWE,Sweden,2000,M,Silver,18
SWE,Sweden,2002,M,Bronze,1
SWE,Sweden,2002,M,Silver,1
SWE,Sweden,2004,M,Gold,4
SWE,Sweden,2004,M,Silver,4
SWE,Sweden,2006,M,Bronze,5
SWE,Sweden,2006,M,Gold,27
SWE,Sweden,2008,M,Bronze,2
SWE,Sweden,2008,M,Silver,2
SWE,Sweden,2010,M,Bronze,3
SWE,Sweden,2010,M,Gold,6
SWE,Sweden,2012,M,Bronze,3
SWE,Sweden,2012,M,Gold,2
SWE,Sweden,2012,M,Silver,15
SWE,Sweden,2014,M,Bronze,8
SWE,Sweden,2014,M,Gold,4
SWE,Sweden,2014,M,Silver,26
SWE,Sweden,2016,M,Silver,3
SWE,Sweden-2,2008,M,Silver,2
SUI,Switzerland,1964,F,Silver,1
SUI,Switzerland,1968,F,Bronze,2
SUI,Switzerland,1972,F,Gold,2
SUI,Switzerland,1976,F,Gold,1
SUI,Switzerland,1976,F,Silver,2
SUI,Switzerland,1980,F,Bronze,2
SUI,Switzerland,1984,F,Bronze,1
SUI,Switzerland,1984,F,Gold,1
SUI,Switzerland,1984,F,Silver,3
SUI,Switzerland,1988,F,Bronze,3
SUI,Switzerland,1988,F,Gold,2
SUI,Switzerland,1988,F,Silver,4
SUI,Switzerland,1994,F,Bronze,1
SUI,Switzerland,1994,F,Gold,1
SUI,Switzerland,1994,F,Silver,1
SUI,Switzerland,1996,F,Silver,4
SUI,Switzerland,1998,F,Bronze,1
SUI,Switzerland,2000,F,Bronze,1
SUI,Switzerland,2000,F,Gold,1
SUI,Switzerland,2000,F,Silver,6
SUI,Switzerland,2002,F,Bronze,6
SUI,Switzerland,2002,F,Silver,5
SUI,Switzerland,2004,F,Bronze,1
SUI,Switzerland,2006,F,Gold,4
SUI,Switzerland,2006,F,Silver,5
SUI,Switzerland,2008,F,Bronze,2
SUI,Switzerland,2010,F,Bronze,1
SUI,Switzerland,2012,F,Gold,1
SUI,Switzerland,2014,F,Bronze,20
SUI,Switzerland,2014,F,Gold,2
SUI,Switzerland,2014,F,Silver,1
SUI,Switzerland,2016,F,Bronze,2
SUI,Switzerland,2016,F,Silver,3
SUI,Switzerland,1924,M,Silver,2
SUI,Switzerland,1936,M,Bronze,1
SUI,Switzerland,1936,M,Silver,1
SUI,Switzerland,1948,M,Gold,1
SUI,Switzerland,1948,M,Silver,1
SUI,Switzerland,1952,M,Bronze,2
SUI,Switzerland,1952,M,Silver,6
SUI,Switzerland,1956,M,Bronze,2
SUI,Switzerland,1960,M,Bronze,3
SUI,Switzerland,1960,M,Silver,6
SUI,Switzerland,1964,M,Bronze,1
SUI,Switzerland,1964,M,Gold,1
SUI,Switzerland,1964,M,Silver,2
SUI,Switzerland,1968,M,Bronze,11
SUI,Switzerland,1968,M,Silver,5
SUI,Switzerland,1972,M,Bronze,5
SUI,Switzerland,1972,M,Gold,1
SUI,Switzerland,1972,M,Silver,11
SUI,Switzerland,1976,M,Bronze,6
SUI,Switzerland,1976,M,Gold,1
SUI,Switzerland,1976,M,Silver,3
SUI,Switzerland,1980,M,Bronze,1
SUI,Switzerland,1980,M,Gold,2
SUI,Switzerland,1984,M,Bronze,3
SUI,Switzerland,1984,M,Gold,1
SUI,Switzerland,1984,M,Silver,8
SUI,Switzerland,1988,M,Bronze,4
SUI,Switzerland,1988,M,Gold,2
SUI,Switzerland,1988,M,Silver,9
SUI,Switzerland,1992,M,Bronze,1
SUI,Switzerland,1992,M,Gold,1
SUI,Switzerland,1994,M,Bronze,3
SUI,Switzerland,1994,M,Gold,1
SUI,Switzerland,1994,M,Silver,1
SUI,Switzerland,1996,M,Gold,5
SUI,Switzerland,1996,M,Silver,2
SUI,Switzerland,1998,M,Bronze,2
SUI,Switzerland,1998,M,Gold,6
SUI,Switzerland,1998,M,Silver,1
SUI,Switzerland,2000,M,Bronze,1
SUI,Switzerland,2000,M,Silver,5
SUI,Switzerland,2002,M,Bronze,6
SUI,Switzerland,2002,M,Gold,3
SUI,Switzerland,2004,M,Bronze,1
SUI,Switzerland,2004,M,Gold,1
SUI,Switzerland,2004,M,Silver,2
SUI,Switzerland,2006,M,Bronze,3
SUI,Switzerland,2006,M,Gold,1
SUI,Switzerland,2006,M,Silver,2
SUI,Switzerland,2008,M,Bronze,5
SUI,Switzerland,2008,M,Gold,3
SUI,Switzerland,2008,M,Silver,1
SUI,Switzerland,2010,M,Bronze,5
SUI,Switzerland,2010,M,Gold,6
SUI,Switzerland,2012,M,Gold,1
SUI,Switzerland,2012,M,Silver,2
SUI,Switzerland,2014,M,Gold,4
SUI,Switzerland,2014,M,Silver,1
SUI,Switzerland,2016,M,Gold,6
SUI,Switzerland-1,1936,M,Silver,1
SUI,Switzerland-1,1956,M,Gold,1
SUI,Switzerland-1,1968,M,Bronze,4
SUI,Switzerland-1,1972,M,Bronze,2
SUI,Switzerland-1,1972,M,Gold,4
SUI,Switzerland-1,1976,M,Bronze,2
SUI,Switzerland-1,1980,M,Silver,4
SUI,Switzerland-1,1984,M,Bronze,4
SUI,Switzerland-1,1988,M,Gold,4
SUI,Switzerland-1,1992,M,Bronze,4
SUI,Switzerland-1,1992,M,Gold,2
SUI,Switzerland-1,1994,M,Gold,2
SUI,Switzerland-1,1994,M,Silver,4
SUI,Switzerland-1,1998,M,Silver,4
SUI,Switzerland-1,2002,M,Silver,2
SUI,Switzerland-1,2006,M,Bronze,6
SUI,Switzerland-1,2014,M,Silver,2
SUI,Switzerland-2,1932,M,Silver,1
SUI,Switzerland-2,1976,M,Silver,4
SUI,Switzerland-2,1980,M,Gold,2
SUI,Switzerland-2,1994,M,Silver,2
SUI,Switzerland-2,2002,M,Bronze,2
SUI,Switzerland-2,2004,M,Bronze,2
POR,Symphony,1948,M,Silver,2
SYR,Syria,1996,F,Gold,1
SYR,Syria,2004,M,Bronze,1
TJK,Tajikistan,2012,F,Bronze,1
TJK,Tajikistan,2008,M,Bronze,1
TJK,Tajikistan,2008,M,Silver,1
TJK,Tajikistan,2016,M,Gold,1
ARG,Tango,1960,M,Silver,3
TAN,Tanzania,1980,M,Silver,2
THA,Thailand,2000,F,Bronze,1
THA,Thailand,2004,F,Bronze,3
THA,Thailand,2004,F,Gold,2
THA,Thailand,2008,F,Gold,1
THA,Thailand,2008,F,Silver,1
THA,Thailand,2012,F,Bronze,1
THA,Thailand,2012,F,Silver,1
THA,Thailand,2016,F,Bronze,1
THA,Thailand,2016,F,Gold,2
THA,Thailand,2016,F,Silver,1
THA,Thailand,1976,M,Bronze,1
THA,Thailand,1984,M,Silver,1
THA,Thailand,1988,M,Bronze,1
THA,Thailand,1992,M,Bronze,1
THA,Thailand,1996,M,Bronze,1
THA,Thailand,1996,M,Gold,1
THA,Thailand,2000,M,Bronze,1
THA,Thailand,2000,M,Gold,1
THA,Thailand,2004,M,Bronze,1
THA,Thailand,2004,M,Gold,1
THA,Thailand,2004,M,Silver,1
THA,Thailand,2008,M,Gold,1
THA,Thailand,2008,M,Silver,1
THA,Thailand,2012,M,Silver,1
THA,Thailand,2016,M,Bronze,1
THA,Thailand,2016,M,Silver,1
DEN,Tip,1956,M,Silver,2
TOG,Togo,2008,M,Bronze,1
TGA,Tonga,1996,M,Silver,1
URS,Tornado,1960,M,Gold,2
CAN,Toronto Argonauts,1908,M,Bronze,4
TTO,Trinidad and Tobago,1964,M,Bronze,5
TTO,Trinidad and Tobago,1964,M,Silver,1
TTO,Trinidad and Tobago,1976,M,Gold,1
TTO,Trinidad and Tobago,1996,M,Bronze,2
TTO,Trinidad and Tobago,2000,M,Bronze,1
TTO,Trinidad and Tobago,2000,M,Silver,1
TTO,Trinidad and Tobago,2004,M,Bronze,1
TTO,Trinidad and Tobago,2008,M,Gold,5
TTO,Trinidad and Tobago,2008,M,Silver,1
TTO,Trinidad and Tobago,2012,M,Bronze,5
TTO,Trinidad and Tobago,2012,M,Gold,1
TTO,Trinidad and Tobago,2012,M,Silver,4
TTO,Trinidad and Tobago,2016,M,Bronze,1
TUN,Tunisia,2012,F,Silver,1
TUN,Tunisia,2016,F,Bronze,2
TUN,Tunisia,1964,M,Bronze,1
TUN,Tunisia,1964,M,Silver,1
TUN,Tunisia,1968,M,Bronze,1
TUN,Tunisia,1968,M,Gold,1
TUN,Tunisia,1972,M,Silver,1
TUN,Tunisia,2008,M,Gold,1
TUN,Tunisia,2012,M,Bronze,1
TUN,Tunisia,2012,M,Gold,1
TUN,Tunisia,2016,M,Bronze,1
TUR,Turkey,2000,F,Bronze,1
TUR,Turkey,2004,F,Gold,1
TUR,Turkey,2008,F,Silver,3
TUR,Turkey,2012,F,Gold,1
TUR,Turkey,2012,F,Silver,2
TUR,Turkey,2016,F,Bronze,1
TUR,Turkey,1956,M,Gold,3
TUR,Turkey,1960,M,Gold,5
TUR,Turkey,1960,M,Silver,2
TUR,Turkey,1964,M,Bronze,1
TUR,Turkey,1964,M,Gold,2
TUR,Turkey,1964,M,Silver,2
TUR,Turkey,1968,M,Gold,2
TUR,Turkey,1972,M,Silver,1
TUR,Turkey,1984,M,Bronze,3
TUR,Turkey,1988,M,Gold,1
TUR,Turkey,1988,M,Silver,1
TUR,Turkey,1992,M,Bronze,1
TUR,Turkey,1992,M,Gold,2
TUR,Turkey,1992,M,Silver,2
TUR,Turkey,1996,M,Bronze,1
TUR,Turkey,1996,M,Gold,4
TUR,Turkey,1996,M,Silver,1
TUR,Turkey,2000,M,Bronze,1
TUR,Turkey,2000,M,Gold,3
TUR,Turkey,2004,M,Bronze,5
TUR,Turkey,2004,M,Gold,2
TUR,Turkey,2004,M,Silver,3
TUR,Turkey,2008,M,Bronze,3
TUR,Turkey,2008,M,Gold,1
TUR,Turkey,2012,M,Bronze,1
TUR,Turkey,2012,M,Gold,1
TUR,Turkey,2016,M,Bronze,3
TUR,Turkey,2016,M,Gold,1
TUR,Turkey,2016,M,Silver,3
UGA,Uganda,1968,M,Bronze,1
UGA,Uganda,1968,M,Silver,1
UGA,Uganda,1972,M,Gold,1
UGA,Uganda,1972,M,Silver,1
UGA,Uganda,1980,M,Silver,1
UGA,Uganda,1996,M,Bronze,1
UGA,Uganda,2012,M,Gold,1
UKR,Ukraine,1994,F,Bronze,1
UKR,Ukraine,1994,F,Gold,1
UKR,Ukraine,1996,F,Bronze,5
UKR,Ukraine,1996,F,Gold,4
UKR,Ukraine,1996,F,Silver,5
UKR,Ukraine,1998,F,Silver,1
UKR,Ukraine,2000,F,Bronze,6
UKR,Ukraine,2000,F,Gold,2
UKR,Ukraine,2000,F,Silver,4
UKR,Ukraine,2004,F,Bronze,22
UKR,Ukraine,2004,F,Gold,5
UKR,Ukraine,2004,F,Silver,4
UKR,Ukraine,2006,F,Bronze,1
UKR,Ukraine,2008,F,Bronze,7
UKR,Ukraine,2008,F,Gold,6
UKR,Ukraine,2008,F,Silver,2
UKR,Ukraine,2012,F,Bronze,9
UKR,Ukraine,2012,F,Gold,5
UKR,Ukraine,2012,F,Silver,2
UKR,Ukraine,2014,F,Bronze,1
UKR,Ukraine,2014,F,Gold,4
UKR,Ukraine,2016,F,Bronze,2
UKR,Ukraine,2016,F,Silver,4
UKR,Ukraine,1996,M,Bronze,11
UKR,Ukraine,1996,M,Gold,5
UKR,Ukraine,2000,M,Bronze,6
UKR,Ukraine,2000,M,Gold,1
UKR,Ukraine,2000,M,Silver,15
UKR,Ukraine,2004,M,Bronze,9
UKR,Ukraine,2004,M,Gold,3
UKR,Ukraine,2004,M,Silver,4
UKR,Ukraine,2008,M,Bronze,9
UKR,Ukraine,2008,M,Gold,4
UKR,Ukraine,2008,M,Silver,3
